SessionID,StudentLevel,Discipline,SessionDate,SessionLengthMin,TotalPrompts,TaskType,AI_AssistanceLevel,FinalOutcome,UsedAgain,SatisfactionRating
SESSION01823,Undergraduate,Biology,2025-06-02,3.47,1,Writing,3,Idea Drafted,True,3.5
SESSION01824,High School,Biology,2024-08-17,17.08,6,Writing,2,Assignment Completed,False,1.8
SESSION01825,High School,History,2025-04-01,28.19,6,Brainstorming,3,Idea Drafted,True,3.1
SESSION01826,Graduate,Psychology,2024-11-27,7.75,2,Coding,4,Assignment Completed,True,3.4
SESSION01827,Undergraduate,Math,2025-04-16,14.43,4,Writing,5,Confused,False,5.0
SESSION01828,Undergraduate,History,2025-05-25,11.46,5,Coding,3,Assignment Completed,True,3.9
SESSION01829,Undergraduate,Engineering,2024-11-30,5.33,2,Writing,4,Assignment Completed,True,4.7
SESSION01830,Undergraduate,Math,2025-03-11,33.86,14,Writing,3,Assignment Completed,True,2.8
SESSION01831,Undergraduate,Computer Science,2024-08-13,40.5,8,Writing,3,Idea Drafted,False,2.7
SESSION01832,Undergraduate,Psychology,2025-02-10,7.78,3,Writing,5,Assignment Completed,True,4.2
SESSION01833,Undergraduate,Biology,2024-08-16,2.18,1,Homework Help,5,Confused,False,4.9
SESSION01834,Undergraduate,Psychology,2024-11-04,13.73,3,Homework Help,5,Idea Drafted,True,4.1
SESSION01835,High School,Math,2024-07-01,17.38,3,Writing,3,Idea Drafted,True,2.3
SESSION01836,Graduate,Computer Science,2025-01-25,36.77,8,Studying,2,Assignment Completed,True,1.0
SESSION01837,Undergraduate,Business,2025-04-30,5.02,1,Studying,3,Idea Drafted,True,3.3
SESSION01838,Undergraduate,Business,2024-07-29,30.29,12,Writing,2,Assignment Completed,False,1.4
SESSION01839,Graduate,Math,2025-04-09,3.81,1,Studying,4,Confused,False,4.6
SESSION01840,Undergraduate,Psychology,2025-05-28,30.73,13,Studying,2,Assignment Completed,False,1.5
SESSION01841,Undergraduate,History,2025-01-01,48.9,14,Writing,5,Idea Drafted,True,5.0
SESSION01842,Undergraduate,Computer Science,2025-04-01,54.85,12,Homework Help,5,Assignment Completed,True,4.2
SESSION01843,Undergraduate,Biology,2025-02-21,18.2,4,Homework Help,4,Gave Up,False,2.6
SESSION01844,Graduate,History,2025-05-10,1.57,1,Writing,3,Assignment Completed,True,2.6
SESSION01845,Undergraduate,Math,2024-12-25,21.34,6,Studying,1,Assignment Completed,True,1.0
SESSION01846,High School,Biology,2025-06-17,21.32,7,Studying,4,Assignment Completed,True,3.8
SESSION01847,High School,History,2024-11-20,1.43,1,Writing,4,Idea Drafted,True,5.0
SESSION01848,Graduate,Biology,2025-06-17,9.66,1,Homework Help,5,Assignment Completed,True,4.8
SESSION01849,Graduate,Business,2024-07-12,19.5,9,Studying,2,Assignment Completed,True,2.6
SESSION01850,Undergraduate,Computer Science,2024-08-25,53.78,13,Brainstorming,4,Idea Drafted,True,4.2
SESSION01851,Undergraduate,Biology,2025-01-29,28.86,7,Coding,5,Confused,True,4.9
SESSION01852,High School,Computer Science,2025-03-22,44.54,12,Coding,3,Idea Drafted,True,1.8
SESSION01853,Graduate,History,2025-06-21,33.14,12,Writing,3,Assignment Completed,True,2.4
SESSION01854,High School,History,2025-02-12,27.85,7,Writing,4,Idea Drafted,True,3.9
SESSION01855,Graduate,Biology,2024-07-19,29.93,6,Homework Help,3,Gave Up,False,2.8
SESSION01856,Graduate,Engineering,2025-04-18,6.76,1,Coding,4,Assignment Completed,True,4.4
SESSION01857,Undergraduate,Math,2025-04-22,0.75,1,Writing,4,Assignment Completed,False,4.3
SESSION01858,Undergraduate,Business,2024-10-04,13.85,3,Homework Help,4,Idea Drafted,True,5.0
SESSION01859,High School,Biology,2024-07-02,3.24,1,Studying,5,Assignment Completed,True,5.0
SESSION01860,Undergraduate,Computer Science,2024-11-25,16.23,5,Studying,3,Assignment Completed,True,3.8
SESSION01861,Graduate,Biology,2025-06-22,13.03,3,Writing,3,Assignment Completed,True,4.0
SESSION01862,Undergraduate,Math,2025-01-13,20.14,8,Writing,3,Assignment Completed,True,3.0
SESSION01863,Undergraduate,Psychology,2025-03-13,8.98,2,Homework Help,1,Assignment Completed,True,1.0
SESSION01864,Graduate,Computer Science,2025-01-17,40.03,10,Coding,3,Gave Up,False,2.5
SESSION01865,Undergraduate,History,2024-10-04,32.1,15,Coding,2,Assignment Completed,True,2.2
SESSION01866,Undergraduate,Biology,2024-07-20,14.87,3,Writing,4,Idea Drafted,False,5.0
SESSION01867,Graduate,Computer Science,2024-09-07,24.25,5,Coding,3,Assignment Completed,True,2.3
SESSION01868,Undergraduate,Computer Science,2024-09-09,22.69,7,Homework Help,3,Assignment Completed,True,3.7
SESSION01869,Graduate,Math,2024-09-10,3.8,1,Studying,2,Confused,False,2.4
SESSION01870,Graduate,Computer Science,2024-12-17,27.48,10,Writing,5,Idea Drafted,False,4.6
SESSION01871,High School,Math,2024-09-22,16.56,3,Coding,4,Assignment Completed,True,4.4
SESSION01872,High School,Psychology,2024-07-28,18.66,5,Writing,2,Idea Drafted,True,3.6
SESSION01873,Undergraduate,Business,2025-06-22,35.22,7,Studying,4,Assignment Completed,False,3.4
SESSION01874,Undergraduate,Biology,2024-08-14,21.0,7,Writing,2,Assignment Completed,True,1.4
SESSION01875,High School,Computer Science,2025-06-20,14.65,4,Coding,2,Assignment Completed,True,1.3
SESSION01876,High School,Biology,2024-10-24,9.77,2,Coding,2,Assignment Completed,False,3.1
SESSION01877,Undergraduate,Psychology,2024-11-09,19.24,8,Writing,4,Idea Drafted,True,2.2
SESSION01878,High School,Math,2025-03-28,9.39,2,Writing,3,Assignment Completed,True,3.9
SESSION01879,High School,History,2025-06-20,14.07,4,Brainstorming,4,Idea Drafted,True,4.5
SESSION01880,Undergraduate,Engineering,2024-08-29,10.0,4,Coding,4,Assignment Completed,True,3.9
SESSION01881,Undergraduate,Math,2024-09-10,29.85,8,Writing,2,Idea Drafted,True,1.6
SESSION01882,Undergraduate,Computer Science,2024-11-04,21.79,10,Writing,3,Assignment Completed,False,2.0
SESSION01883,Undergraduate,Math,2025-06-14,26.33,5,Studying,2,Assignment Completed,True,3.2
SESSION01884,Undergraduate,Engineering,2024-11-26,17.23,7,Writing,4,Idea Drafted,True,4.8
SESSION01885,High School,History,2024-08-05,40.78,15,Writing,3,Gave Up,False,1.4
SESSION01886,Undergraduate,Psychology,2024-12-22,13.43,6,Coding,2,Assignment Completed,True,1.9
SESSION01887,Undergraduate,Biology,2025-01-21,23.41,6,Coding,2,Idea Drafted,True,1.0
SESSION01888,Undergraduate,Engineering,2025-06-19,76.29,25,Homework Help,5,Idea Drafted,True,4.7
SESSION01889,High School,Business,2024-07-24,15.67,3,Writing,4,Confused,False,3.5
SESSION01890,Undergraduate,Business,2024-12-21,54.58,19,Homework Help,4,Gave Up,False,3.7
SESSION01891,Undergraduate,Psychology,2024-06-28,17.73,4,Studying,2,Assignment Completed,False,1.4
SESSION01892,Undergraduate,Math,2024-09-11,17.05,7,Writing,3,Assignment Completed,True,3.6
SESSION01893,Undergraduate,Computer Science,2025-05-19,8.68,3,Coding,4,Assignment Completed,True,4.4
SESSION01894,Undergraduate,Math,2025-06-08,18.16,3,Writing,5,Assignment Completed,True,5.0
SESSION01895,Undergraduate,Biology,2025-06-11,17.83,3,Coding,3,Confused,True,3.2
SESSION01896,Undergraduate,Biology,2024-08-26,16.51,6,Homework Help,4,Confused,True,4.5
SESSION01897,Undergraduate,Psychology,2025-03-14,25.8,11,Brainstorming,4,Assignment Completed,True,4.1
SESSION01898,High School,History,2024-08-02,16.96,4,Writing,2,Idea Drafted,True,2.1
SESSION01899,Graduate,Engineering,2024-07-24,36.64,16,Homework Help,4,Confused,True,5.0
SESSION01900,Undergraduate,Computer Science,2025-02-13,24.8,5,Brainstorming,3,Idea Drafted,True,4.1
SESSION01901,Graduate,Computer Science,2024-08-26,12.36,3,Homework Help,4,Assignment Completed,False,4.1
SESSION01902,Undergraduate,Business,2024-06-24,14.58,3,Studying,4,Assignment Completed,True,5.0
SESSION01903,Undergraduate,Engineering,2024-11-18,8.81,2,Writing,3,Idea Drafted,True,1.4
SESSION01904,Graduate,Psychology,2024-08-06,27.99,7,Writing,4,Idea Drafted,True,3.2
SESSION01905,Undergraduate,Psychology,2024-09-17,10.25,3,Writing,3,Assignment Completed,True,2.6
SESSION01906,Undergraduate,History,2025-04-11,19.39,7,Writing,5,Assignment Completed,True,5.0
SESSION01907,Undergraduate,Math,2024-12-04,19.47,4,Writing,1,Confused,False,1.5
SESSION01908,High School,Biology,2024-09-24,8.11,1,Brainstorming,3,Confused,False,3.4
SESSION01909,Undergraduate,Business,2025-05-10,7.11,2,Writing,5,Idea Drafted,False,5.0
SESSION01910,High School,Biology,2025-01-09,7.62,2,Homework Help,5,Assignment Completed,True,4.5
SESSION01911,High School,Engineering,2025-03-11,19.88,6,Coding,3,Idea Drafted,True,3.5
SESSION01912,High School,Psychology,2024-10-25,50.57,21,Writing,1,Idea Drafted,False,1.0
SESSION01913,Graduate,Biology,2024-08-14,4.67,1,Coding,3,Assignment Completed,True,4.5
SESSION01914,High School,Business,2024-12-22,36.43,7,Coding,5,Assignment Completed,True,5.0
SESSION01915,Undergraduate,Computer Science,2025-01-02,8.09,3,Coding,5,Assignment Completed,True,5.0
SESSION01916,Graduate,Engineering,2025-01-22,8.31,3,Writing,5,Idea Drafted,True,3.6
SESSION01917,Undergraduate,Biology,2025-02-01,24.35,10,Writing,5,Idea Drafted,True,3.9
SESSION01918,High School,History,2024-11-04,3.89,1,Coding,4,Gave Up,False,4.4
SESSION01919,Undergraduate,Biology,2024-11-17,11.89,2,Studying,4,Assignment Completed,True,4.1
SESSION01920,Undergraduate,Engineering,2024-08-10,40.07,8,Writing,3,Gave Up,True,3.5
SESSION01921,Undergraduate,Business,2024-09-05,20.08,4,Coding,4,Assignment Completed,True,5.0
SESSION01922,High School,History,2024-09-16,17.76,6,Studying,4,Confused,False,4.2
SESSION01923,Undergraduate,Computer Science,2024-12-14,11.36,2,Writing,5,Idea Drafted,True,4.9
SESSION01924,High School,Computer Science,2024-07-22,30.21,7,Writing,4,Idea Drafted,False,4.1
SESSION01925,Undergraduate,Biology,2025-06-05,20.11,5,Writing,3,Assignment Completed,False,2.6
SESSION01926,High School,Biology,2025-03-10,15.87,3,Writing,4,Idea Drafted,True,3.5
SESSION01927,High School,Biology,2025-01-21,43.7,12,Writing,2,Assignment Completed,True,1.0
SESSION01928,Undergraduate,Psychology,2024-10-17,19.27,4,Homework Help,5,Assignment Completed,True,4.2
SESSION01929,Undergraduate,Business,2024-10-21,18.98,5,Writing,2,Idea Drafted,True,1.5
SESSION01930,Undergraduate,Math,2024-10-04,27.72,8,Studying,3,Confused,False,1.7
SESSION01931,High School,Computer Science,2025-02-09,24.14,6,Studying,2,Confused,False,1.3
SESSION01932,Undergraduate,Business,2024-07-13,18.81,3,Studying,5,Assignment Completed,True,4.9
SESSION01933,Undergraduate,Biology,2025-04-01,10.22,3,Writing,3,Gave Up,True,4.0
SESSION01934,High School,Biology,2024-08-28,3.84,1,Homework Help,4,Gave Up,True,4.0
SESSION01935,Undergraduate,Biology,2025-05-25,7.09,2,Writing,1,Assignment Completed,False,1.3
SESSION01936,High School,Math,2025-02-03,7.54,2,Studying,4,Idea Drafted,True,4.2
SESSION01937,High School,History,2024-10-27,11.11,2,Research,4,Assignment Completed,False,4.5
SESSION01938,Graduate,Psychology,2024-07-12,18.52,5,Studying,5,Assignment Completed,True,3.5
SESSION01939,High School,Engineering,2024-08-17,15.15,4,Writing,3,Assignment Completed,True,3.2
SESSION01940,High School,History,2025-05-25,24.05,10,Studying,3,Idea Drafted,True,2.4
SESSION01941,Undergraduate,Engineering,2024-11-24,6.82,2,Studying,4,Assignment Completed,False,3.8
SESSION01942,Undergraduate,Business,2024-10-16,36.07,9,Writing,4,Assignment Completed,True,5.0
SESSION01943,Undergraduate,Biology,2025-01-08,8.13,1,Coding,1,Assignment Completed,True,1.4
SESSION01944,Undergraduate,Psychology,2024-07-10,8.5,1,Coding,3,Assignment Completed,True,3.7
SESSION01945,High School,Psychology,2025-05-07,5.81,2,Coding,4,Idea Drafted,True,2.9
SESSION01946,High School,History,2024-07-30,20.85,5,Studying,3,Confused,False,3.2
SESSION01947,Graduate,Business,2024-12-08,11.11,3,Writing,3,Idea Drafted,False,3.3
SESSION01948,Undergraduate,Biology,2024-10-08,3.49,1,Coding,3,Confused,False,2.3
SESSION01949,Graduate,Engineering,2024-10-12,23.83,5,Coding,1,Assignment Completed,True,1.0
SESSION01950,High School,Biology,2024-07-14,10.05,4,Studying,4,Assignment Completed,False,3.4
SESSION01951,Undergraduate,Math,2024-09-23,17.22,6,Research,5,Assignment Completed,True,4.2
SESSION01952,Graduate,Biology,2024-12-16,21.17,4,Writing,4,Idea Drafted,False,4.4
SESSION01953,Undergraduate,Engineering,2024-09-11,12.34,4,Writing,4,Idea Drafted,True,4.1
SESSION01954,High School,History,2025-03-15,23.77,6,Writing,4,Idea Drafted,True,3.7
SESSION01955,Graduate,History,2024-09-29,29.03,14,Coding,5,Assignment Completed,False,4.0
SESSION01956,Undergraduate,Math,2025-05-13,11.44,4,Writing,3,Gave Up,False,2.7
SESSION01957,Undergraduate,Biology,2024-08-02,29.03,7,Writing,3,Idea Drafted,True,3.0
SESSION01958,Undergraduate,Business,2024-11-25,21.93,4,Studying,2,Assignment Completed,True,2.2
SESSION01959,Undergraduate,Psychology,2024-12-23,39.21,8,Writing,2,Assignment Completed,True,1.4
SESSION01960,Undergraduate,Math,2025-01-17,32.52,11,Coding,5,Idea Drafted,True,5.0
SESSION01961,High School,Psychology,2024-08-05,5.93,1,Coding,4,Assignment Completed,True,1.7
SESSION01962,Undergraduate,Biology,2025-06-19,7.39,1,Research,4,Idea Drafted,False,2.6
SESSION01963,Undergraduate,Psychology,2024-08-18,42.48,15,Homework Help,3,Idea Drafted,True,3.6
SESSION01964,Undergraduate,Engineering,2025-06-10,24.44,5,Studying,3,Confused,False,3.1
SESSION01965,Undergraduate,Engineering,2024-12-20,8.21,3,Research,5,Assignment Completed,True,5.0
SESSION01966,High School,Psychology,2025-04-07,9.05,2,Coding,3,Idea Drafted,True,3.3
SESSION01967,Undergraduate,Math,2025-04-27,14.05,3,Writing,3,Assignment Completed,True,3.3
SESSION01968,Undergraduate,Math,2025-01-04,13.7,3,Homework Help,3,Assignment Completed,False,3.4
SESSION01969,Undergraduate,History,2025-03-10,21.09,7,Coding,5,Gave Up,False,5.0
SESSION01970,Graduate,History,2025-01-09,28.52,12,Writing,5,Idea Drafted,True,4.8
SESSION01971,Undergraduate,History,2024-08-29,20.1,5,Writing,4,Assignment Completed,True,3.1
SESSION01972,Undergraduate,History,2025-06-14,50.24,18,Coding,4,Idea Drafted,True,4.1
SESSION01973,High School,Business,2024-09-04,17.16,6,Studying,3,Idea Drafted,True,4.8
SESSION01974,Undergraduate,Engineering,2024-07-23,23.29,4,Coding,3,Assignment Completed,True,2.3
SESSION01975,Graduate,Engineering,2024-06-29,17.81,4,Research,4,Assignment Completed,True,5.0
SESSION01976,Undergraduate,Math,2025-05-13,12.19,2,Writing,5,Idea Drafted,True,5.0
SESSION01977,Undergraduate,Engineering,2024-08-25,3.72,1,Writing,3,Assignment Completed,True,1.7
SESSION01978,Graduate,Psychology,2025-02-27,20.55,5,Research,4,Idea Drafted,True,3.7
SESSION01979,High School,Engineering,2024-07-29,27.98,5,Writing,4,Assignment Completed,False,3.0
SESSION01980,High School,Engineering,2025-05-31,15.08,6,Writing,3,Assignment Completed,True,5.0
SESSION01981,Undergraduate,Computer Science,2024-12-31,25.36,6,Homework Help,3,Assignment Completed,True,2.4
SESSION01982,Undergraduate,Business,2025-06-06,41.3,10,Homework Help,5,Assignment Completed,True,5.0
SESSION01983,Undergraduate,History,2025-05-08,33.95,9,Homework Help,3,Gave Up,False,5.0
SESSION01984,Undergraduate,Math,2025-02-07,42.41,20,Research,3,Idea Drafted,True,3.3
SESSION01985,High School,Business,2025-01-18,14.46,6,Studying,3,Idea Drafted,True,3.5
SESSION01986,High School,Psychology,2025-05-11,58.8,20,Writing,2,Idea Drafted,True,1.9
SESSION01987,Undergraduate,Engineering,2024-09-02,17.6,6,Studying,4,Idea Drafted,True,4.0
SESSION01988,High School,Psychology,2024-08-02,25.62,9,Coding,5,Assignment Completed,False,3.8
SESSION01989,Graduate,Engineering,2025-02-22,8.08,2,Studying,5,Gave Up,True,5.0
SESSION01990,Undergraduate,Biology,2024-09-07,18.28,3,Homework Help,3,Assignment Completed,False,2.5
SESSION01991,Undergraduate,History,2024-10-03,20.7,5,Homework Help,4,Idea Drafted,True,2.5
SESSION01992,Undergraduate,Math,2025-01-11,15.18,3,Homework Help,5,Assignment Completed,True,5.0
SESSION01993,Undergraduate,Engineering,2025-06-20,9.42,4,Writing,4,Idea Drafted,True,3.9
SESSION01994,Undergraduate,History,2024-12-04,13.4,3,Writing,3,Assignment Completed,True,3.9
SESSION01995,Undergraduate,Biology,2024-08-29,15.1,4,Coding,3,Assignment Completed,True,5.0
SESSION01996,Graduate,Biology,2025-02-01,20.73,5,Coding,3,Assignment Completed,False,3.9
SESSION01997,Undergraduate,Computer Science,2025-01-22,14.7,3,Studying,5,Confused,False,5.0
SESSION01998,Undergraduate,History,2024-11-03,26.95,7,Homework Help,4,Assignment Completed,True,4.3
SESSION01999,Graduate,Engineering,2025-04-05,35.91,10,Writing,4,Gave Up,False,3.9
SESSION02000,Undergraduate,Math,2025-05-12,17.07,3,Writing,4,Confused,False,5.0
SESSION02001,Undergraduate,Biology,2024-12-31,18.0,3,Studying,5,Assignment Completed,True,5.0
SESSION02002,Undergraduate,Business,2025-04-24,82.34,38,Studying,4,Confused,False,4.9
SESSION02003,Undergraduate,Engineering,2025-04-03,13.36,3,Coding,5,Assignment Completed,True,4.2
SESSION02004,Undergraduate,History,2025-03-17,15.74,3,Brainstorming,3,Idea Drafted,True,2.6
SESSION02005,Undergraduate,Computer Science,2025-02-14,5.72,1,Coding,3,Idea Drafted,True,1.5
SESSION02006,High School,History,2024-12-11,9.09,2,Homework Help,5,Assignment Completed,True,5.0
SESSION02007,Undergraduate,Business,2024-09-22,4.72,2,Coding,4,Assignment Completed,True,3.2
SESSION02008,Undergraduate,Engineering,2025-04-14,17.28,4,Studying,3,Idea Drafted,True,2.6
SESSION02009,Undergraduate,Computer Science,2024-12-06,13.75,2,Writing,3,Assignment Completed,True,2.4
SESSION02010,High School,Biology,2025-05-26,7.48,1,Writing,3,Gave Up,True,1.1
SESSION02011,Undergraduate,History,2025-05-10,11.81,3,Homework Help,2,Assignment Completed,True,2.3
SESSION02012,Undergraduate,Computer Science,2024-09-21,9.91,4,Writing,4,Idea Drafted,True,4.2
SESSION02013,Undergraduate,Business,2025-05-29,17.11,6,Studying,4,Assignment Completed,True,3.7
SESSION02014,Undergraduate,Engineering,2025-05-09,12.52,5,Homework Help,4,Idea Drafted,False,4.5
SESSION02015,High School,Psychology,2025-01-19,3.05,1,Writing,4,Idea Drafted,False,4.6
SESSION02016,Undergraduate,Biology,2024-09-26,11.29,3,Brainstorming,3,Assignment Completed,True,3.0
SESSION02017,Undergraduate,Engineering,2025-05-30,6.58,1,Coding,1,Confused,False,1.3
SESSION02018,Undergraduate,Computer Science,2024-08-07,10.16,2,Writing,3,Idea Drafted,True,5.0
SESSION02019,Graduate,Engineering,2025-05-19,13.25,3,Coding,3,Confused,True,3.0
SESSION02020,High School,Biology,2025-01-10,17.57,4,Homework Help,4,Assignment Completed,True,3.0
SESSION02021,Undergraduate,Computer Science,2024-08-31,62.82,14,Coding,3,Gave Up,False,2.7
SESSION02022,Undergraduate,Engineering,2025-01-21,46.88,18,Research,3,Confused,True,2.4
SESSION02023,Undergraduate,Math,2025-03-15,3.91,1,Studying,4,Gave Up,False,4.8
SESSION02024,Graduate,Math,2024-10-25,16.68,7,Coding,4,Assignment Completed,True,4.9
SESSION02025,Undergraduate,History,2024-11-29,21.41,4,Coding,4,Confused,False,3.8
SESSION02026,High School,Psychology,2024-07-05,25.83,10,Writing,4,Confused,True,4.1
SESSION02027,Graduate,Business,2024-11-02,17.04,3,Writing,3,Idea Drafted,False,3.9
SESSION02028,Graduate,Biology,2024-09-20,6.83,1,Homework Help,4,Gave Up,True,4.4
SESSION02029,Undergraduate,Computer Science,2025-02-01,8.27,1,Writing,3,Idea Drafted,False,2.3
SESSION02030,Undergraduate,History,2025-04-11,15.21,4,Homework Help,4,Gave Up,True,3.1
SESSION02031,Undergraduate,Math,2024-12-15,6.94,1,Studying,4,Confused,True,3.4
SESSION02032,Undergraduate,Psychology,2025-04-06,27.26,7,Writing,4,Assignment Completed,True,4.6
SESSION02033,Undergraduate,History,2024-07-02,39.8,11,Coding,5,Idea Drafted,False,4.9
SESSION02034,Undergraduate,Computer Science,2025-01-01,11.05,3,Writing,3,Confused,True,2.7
SESSION02035,Graduate,Computer Science,2025-04-25,12.07,4,Studying,2,Confused,False,2.9
SESSION02036,Graduate,Psychology,2025-03-23,4.42,1,Coding,3,Confused,False,2.8
SESSION02037,High School,Computer Science,2025-02-07,8.57,2,Homework Help,1,Assignment Completed,True,1.0
